metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698573.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	111	6	-27.64	95.28	64.26	16	1	
4698542.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	73	27	-19.34	95.05	50.07	14	1	
4698576.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	82	11	-26.04	93.30	62.45	14	1	
4698549.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	100	4	-28.21	94.14	66.84	16	1	
4698562.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	19	1	-26.84	97.07	61.63	5	1	
4698560.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	225	53	-23.07	96.52	55.75	19	1	
4698565.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	52	1	-23.32	92.75	58.00	12	1	
4698572.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	69	5	-27.62	94.35	64.66	12	1	
4698570.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	83	22	-20.21	95.32	51.17	11	1	
4698547.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	76	3	-24.43	93.90	59.69	14	1	
4698556.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	55	2	-24.86	93.07	59.86	12	1	
4698553.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	223	17	-22.70	94.67	58.32	12	3	
4698543.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	9	1	-29.78	92.77	72.56	4	1	
4698578.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	234	8	-24.51	94.48	61.59	8	1	
4698577.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	216	32	-21.50	94.54	56.24	10	2	
4698554.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	30	1	-19.73	94.42	53.12	6	1	
4698581.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	92	4	-26.94	94.21	66.64	6	1	
4698575.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	93	2	-27.19	94.24	66.61	6	1	
4698546.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	49	11	-20.48	94.81	54.68	6	1	
4698569.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	216	14	-21.48	94.36	56.35	10	2	
4698582.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	301	32	-23.15	94.07	59.50	11	2	
4698574.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	53	10	-22.67	94.10	58.79	7	1	
4698563.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	113	5	-24.52	94.89	61.62	7	1	
4698551.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	218	21	-20.33	94.94	53.79	12	2	
4698548.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	288	26	-21.30	94.57	55.75	12	2	
4698573.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	135	3	-27.99	94.99	67.67	6	1	
4698542.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	38	7	-18.62	94.49	51.09	6	1	
4698579.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	28	1	-21.75	93.91	56.83	6	1	
4698576.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	72	4	-26.45	94.80	65.35	6	1	
4698549.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	69	3	-25.14	92.82	64.11	11	1	
4698562.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	37	1	-21.83	94.64	56.73	6	1	
4698560.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	225	24	-22.06	94.90	57.18	10	2	
4698572.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	82	3	-24.89	94.78	62.47	7	1	
4698570.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	53	9	-24.56	94.06	61.98	8	1	
4698544.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	8	2	-26.12	95.36	64.25	4	1	
4698547.3	Stress Response	-	Phage shock protein (psp) operon	Phage shock protein A	56	4	-23.37	93.51	60.67	9	1	
4698553.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	12	7	-14.25	93.68	41.08	2	1	
4698543.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	1	1	-30.00	98.41	63.00	1	1	
4698578.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	8	3	-16.75	86.90	47.00	2	1	
4698545.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	2	-21.50	100.00	52.00	1	1	
4698577.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	31	15	-17.35	91.96	46.94	2	1	
4698554.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	3	1	-10.33	86.87	36.67	2	1	
4698581.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	1	1	-39.00	100.00	76.00	1	1	
4698546.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	21	14	-16.67	94.22	44.24	2	1	
4698571.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	1	-10.00	89.40	36.50	2	1	
4698569.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	18	9	-15.83	91.36	44.33	2	1	
4698582.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	46	26	-14.35	91.67	41.96	2	1	
4698574.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	12	9	-16.25	96.83	42.50	2	1	
4698568.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	2	-35.00	100.00	76.50	1	1	
4698551.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	22	11	-14.04	91.07	41.45	2	1	
4698548.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	39	24	-14.82	93.08	42.31	2	1	
4698573.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	7	6	-16.86	98.06	44.72	2	1	
4698542.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	15	8	-13.80	90.81	41.13	2	1	
4698576.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	6	4	-19.33	94.42	49.83	2	1	
4698549.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	1	1	-17.00	100.00	46.00	1	1	
4698562.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	3	2	-8.67	89.39	31.67	2	1	
4698560.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	26	14	-17.27	91.32	47.38	2	1	
4698565.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	1	-14.50	94.00	43.50	2	1	
4698572.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	2	-18.00	100.00	42.50	1	1	
4698570.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	8	6	-18.12	96.79	45.88	2	1	
4698544.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	2	1	-20.50	85.92	56.00	2	1	
4698556.3	Stress Response	-	SigmaB stress responce regulation	RNA polymerase sigma factor SigB	3	1	-21.33	85.39	59.00	2	1	
4698553.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	147	33	-19.96	86.97	55.08	20	4	
4698543.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	15	2	-24.07	82.09	64.87	9	2	
4698578.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	200	16	-18.32	81.76	55.15	24	3	
4698541.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	25	1	-21.29	82.41	59.61	7	1	
4698545.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	4	1	-14.60	78.24	50.40	4	1	
4698577.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	172	39	-19.80	85.36	55.92	14	3	
4698580.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	32	1	-19.00	79.44	58.64	11	1	
4698554.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	20	2	-22.30	85.30	60.00	6	1	
4698581.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	63	5	-23.44	84.29	62.97	10	2	
4698575.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	69	3	-21.88	80.85	61.60	16	1	
4698546.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	73	22	-18.57	84.65	53.92	19	4	
4698569.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	153	31	-19.62	85.25	55.74	21	4	
4698582.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	242	77	-18.48	85.76	52.98	32	7	
4698574.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	70	14	-21.07	85.54	57.47	11	3	
4698563.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	59	4	-21.95	83.48	60.48	11	2	
4698551.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	133	29	-18.32	85.08	53.36	15	3	
4698548.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	201	69	-18.68	86.35	53.82	28	5	
4698573.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	75	3	-22.14	81.12	63.09	13	1	
4698542.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	71	29	-17.30	86.73	51.38	16	5	
4698579.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	29	1	-22.88	83.18	62.69	8	1	
4698576.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	70	12	-23.19	85.43	61.71	13	3	
4698549.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	66	4	-22.83	85.07	61.61	11	2	
4698562.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	21	2	-21.17	81.11	60.35	7	1	
4698560.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	182	35	-19.06	84.06	55.26	24	3	
4698565.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	25	3	-17.86	80.74	55.93	8	2	
4698572.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	10	-22.56	83.60	61.71	13	2	
4698570.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	13	-20.67	85.88	55.92	11	3	
4698544.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	11	1	-20.15	79.08	59.77	8	1	
4698547.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	3	-22.26	85.66	59.90	9	2	
4698556.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	31	5	-21.94	82.44	61.16	10	2	
4698553.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	250	72	-25.95	97.29	58.64	5	2	
4698543.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	87	7	-25.01	87.84	60.89	10	1	
4698578.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	321	29	-25.93	94.23	60.15	10	1	
4698541.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	34	1	-26.79	94.96	60.68	5	1	
4698545.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	37	6	-24.21	87.87	60.45	7	1	
4698577.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	366	147	-24.82	96.86	56.91	12	3	
4698580.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	52	7	-28.69	96.85	62.77	5	1	
4698554.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	51	3	-24.65	94.94	57.84	8	1	
4698581.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	112	2	-28.45	95.64	63.73	9	1	
4698575.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	126	12	-29.78	96.33	65.26	7	1	
4698546.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	105	44	-23.37	96.54	54.88	7	1	
4698571.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	23	3	-24.32	93.56	56.77	6	1	
4698558.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	51	6	-26.19	95.69	59.40	5	1	
4698567.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	22	3	-23.57	93.54	55.48	7	1	
4698569.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	221	55	-25.48	97.44	57.71	4	1	
4698582.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	591	180	-24.78	97.32	56.48	13	2	
4698574.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	157	34	-26.14	96.69	59.02	9	1	
4698563.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	109	2	-28.23	96.17	62.88	6	1	
4698568.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	31	5	-20.12	81.91	54.29	9	2	
4698551.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	244	58	-23.36	96.56	54.62	9	1	
4698548.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	507	160	-23.28	97.53	53.87	13	3	
4698573.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	129	8	-30.17	95.27	66.68	7	1	
4698542.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	96	45	-20.29	95.82	49.96	9	1	
4698579.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	34	1	-27.41	96.45	61.03	3	1	
4698576.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	111	13	-30.40	95.27	66.40	7	1	
4698549.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	100	4	-26.61	95.50	60.06	8	1	
4698562.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	53	3	-26.30	96.14	59.60	7	1	
4698560.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	286	76	-24.73	96.76	56.93	8	1	
4698565.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	54	4	-24.45	93.79	57.39	8	1	
4698572.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	107	9	-30.50	95.64	66.67	7	1	
4698570.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	103	33	-25.58	96.43	58.19	9	1	
4698544.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	78	6	-24.48	88.88	59.69	9	1	
4698547.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	93	3	-26.86	95.07	60.34	6	2	
4698556.3	Stress Response	Acid stress	Acid resistance mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	58	4	-30.15	94.03	66.89	8	1	
4698553.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	181	26	-25.90	97.06	58.41	30	2	
4698578.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	244	11	-25.90	96.04	58.72	33	2	
4698545.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	11	1	-23.91	93.88	55.73	10	1	
4698577.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	268	38	-23.51	97.10	54.26	34	2	
4698580.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	31	2	-24.40	96.41	56.20	10	1	
4698554.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	29	4	-24.41	96.18	55.69	11	1	
4698581.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	91	3	-29.17	97.99	62.60	18	1	
4698575.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	72	5	-29.62	97.13	64.61	16	1	
4698546.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	105	20	-23.34	96.38	54.23	18	1	
4698571.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	20	1	-29.83	95.24	66.17	7	1	
4698558.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	26	2	-24.15	96.41	55.46	9	1	
4698567.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	19	2	-27.89	95.14	62.21	10	1	
4698569.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	172	24	-27.14	97.11	60.27	27	1	
4698582.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	317	60	-26.79	96.92	59.78	38	2	
4698574.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	77	15	-23.85	97.00	54.45	18	1	
4698563.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	80	5	-29.02	98.23	62.56	13	1	
4698551.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	185	30	-22.79	96.28	53.27	26	1	
4698548.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	243	59	-24.85	97.30	56.13	30	2	
4698573.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	72	4	-29.72	97.16	64.51	14	1	
4698542.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	97	20	-20.67	96.02	49.62	26	1	
4698576.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	70	8	-28.79	97.30	62.57	13	1	
4698549.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	110	2	-26.64	97.19	59.11	23	1	
4698562.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	34	6	-28.38	96.29	62.88	13	2	
4698560.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	252	39	-24.92	96.23	56.91	34	2	
4698565.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	24	6	-16.92	97.56	42.79	11	2	
4698572.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	53	7	-26.98	97.08	59.64	14	1	
4698570.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	88	19	-22.41	97.49	51.88	18	2	
4698547.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	102	4	-27.31	97.16	59.67	25	1	
4698556.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	26	6	-23.42	96.86	54.58	11	2	
4698553.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	101	19	-21.72	93.29	52.14	16	1	
4698543.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	20	2	-27.94	90.30	63.06	9	1	
4698578.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	141	12	-25.01	93.31	57.43	10	1	
4698545.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	11	1	-27.36	83.08	66.27	11	1	
4698577.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	151	40	-20.05	92.87	49.50	24	2	
4698580.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	24	1	-27.05	91.88	61.45	8	1	
4698554.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	29	1	-26.00	90.42	60.15	12	1	
4698581.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	46	1	-27.28	92.68	61.70	10	1	
4698575.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	61	3	-27.44	92.44	61.53	11	1	
4698546.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	61	15	-21.49	91.53	52.64	15	1	
4698571.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	12	1	-24.27	89.51	58.64	7	1	
4698558.3	Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione hydrolase (EC 3.1.2.12)	24	1	-22.96	93.65	53.88	7	1	
