metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698581.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	5	5	-13.60	97.93	37.40	2	2	
4698574.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	4	2	-23.50	82.46	58.50	3	1	
4698579.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	2	2	-23.00	95.94	54.00	2	2	
4698551.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	2	2	-7.00	100.00	28.50	2	2	
4698547.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	3	3	-17.00	99.28	43.00	2	2	
4698578.3	Stress Response	-	Commensurate regulon activation	Regulatory protein SoxS	2	2	-21.50	96.16	50.50	1	1	
4698541.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	29	3	-22.15	94.28	56.35	8	1	
4698576.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	82	7	-26.04	93.30	62.45	14	1	
4698548.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	236	14	-22.53	95.71	54.94	23	2	
4698582.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	316	15	-22.69	95.58	55.42	26	2	
4698562.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	19	1	-26.84	97.07	61.63	5	1	
4698543.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	79	1	-27.62	89.09	68.17	16	1	
4698563.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	75	9	-24.56	94.32	59.61	15	2	
4698575.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	109	5	-28.22	94.66	65.72	15	2	
4698570.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	83	2	-20.21	95.32	51.17	11	1	
4698568.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	39	3	-23.17	89.22	59.66	11	1	
4698542.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	73	5	-19.34	95.05	50.07	14	1	
4698549.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	100	11	-28.21	94.14	66.84	16	2	
4698565.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	52	1	-23.32	92.75	58.00	12	1	
4698546.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	93	4	-20.75	93.91	52.75	14	1	
4698572.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	69	6	-27.62	94.35	64.66	12	1	
4698573.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	111	5	-27.64	95.28	64.26	16	2	
4698560.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	225	5	-23.07	96.52	55.75	19	2	
4698553.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	124	11	-21.79	98.21	52.96	10	2	
4698569.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	151	11	-22.05	98.16	53.40	11	2	
4698577.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	231	7	-20.77	95.66	52.27	23	2	
4698581.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	86	18	-25.39	95.25	60.70	17	2	
4698574.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	87	3	-23.11	94.96	56.48	18	1	
4698545.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	35	1	-26.19	88.73	65.74	14	1	
4698579.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	37	6	-25.12	94.64	60.53	7	1	
4698580.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	28	1	-24.81	92.22	60.00	10	1	
4698551.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	164	5	-21.36	96.71	52.70	17	1	
4698554.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	22	1	-21.41	96.27	52.45	4	1	
4698558.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	26	1	-23.75	90.61	59.00	11	1	
4698547.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	76	9	-24.43	93.90	59.69	14	1	
4698544.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	85	1	-24.97	86.98	63.15	13	1	
4698578.3	Stress Response	-	Hfl operon	GTP-binding protein HflX	268	7	-24.72	94.32	59.58	21	2	
4698541.3	Stress Response	-	Hfl operon	HflC protein	22	2	-26.38	92.97	64.52	6	1	
4698548.3	Stress Response	-	Hfl operon	HflC protein	125	7	-24.07	93.29	60.34	9	1	
4698582.3	Stress Response	-	Hfl operon	HflC protein	146	9	-24.91	93.18	62.02	10	1	
4698543.3	Stress Response	-	Hfl operon	HflC protein	11	1	-25.36	94.72	61.64	4	1	
4698563.3	Stress Response	-	Hfl operon	HflC protein	56	8	-29.84	95.18	69.32	4	1	
4698575.3	Stress Response	-	Hfl operon	HflC protein	59	6	-26.02	95.73	62.26	7	1	
4698570.3	Stress Response	-	Hfl operon	HflC protein	26	2	-28.27	93.86	67.00	7	1	
4698568.3	Stress Response	-	Hfl operon	HflC protein	5	1	-20.00	79.56	63.60	4	1	
4698567.3	Stress Response	-	Hfl operon	HflC protein	5	1	-21.80	95.28	55.40	2	1	
4698542.3	Stress Response	-	Hfl operon	HflC protein	42	1	-24.18	93.33	59.92	8	1	
4698549.3	Stress Response	-	Hfl operon	HflC protein	70	9	-26.07	90.24	66.13	7	1	
4698546.3	Stress Response	-	Hfl operon	HflC protein	46	1	-22.18	92.89	57.23	9	1	
4698572.3	Stress Response	-	Hfl operon	HflC protein	30	1	-24.38	94.91	60.07	5	1	
4698573.3	Stress Response	-	Hfl operon	HflC protein	66	5	-26.43	94.93	63.37	7	1	
4698560.3	Stress Response	-	Hfl operon	HflC protein	122	9	-25.89	94.56	62.64	8	1	
4698553.3	Stress Response	-	Hfl operon	HflC protein	108	12	-25.36	94.88	61.80	12	1	
4698569.3	Stress Response	-	Hfl operon	HflC protein	94	11	-25.01	94.72	61.77	10	1	
4698577.3	Stress Response	-	Hfl operon	HflC protein	121	8	-24.56	92.98	61.24	9	1	
4698581.3	Stress Response	-	Hfl operon	HflC protein	63	10	-28.84	94.82	67.94	5	1	
4698574.3	Stress Response	-	Hfl operon	HflC protein	36	3	-29.67	92.64	70.24	8	1	
4698545.3	Stress Response	-	Hfl operon	HflC protein	7	1	-23.43	82.08	66.14	4	1	
4698580.3	Stress Response	-	Hfl operon	HflC protein	20	1	-27.68	94.48	65.47	4	1	
4698551.3	Stress Response	-	Hfl operon	HflC protein	101	4	-23.79	94.75	58.61	8	1	
4698571.3	Stress Response	-	Hfl operon	HflC protein	7	1	-29.00	98.28	67.14	2	1	
4698558.3	Stress Response	-	Hfl operon	HflC protein	17	1	-27.23	94.98	65.06	5	1	
4698547.3	Stress Response	-	Hfl operon	HflC protein	68	6	-26.70	88.30	68.30	6	1	
4698544.3	Stress Response	-	Hfl operon	HflC protein	11	2	-16.60	92.00	46.50	7	1	
4698578.3	Stress Response	-	Hfl operon	HflC protein	151	1	-25.08	93.54	61.53	9	1	
4698541.3	Stress Response	-	Hfl operon	HflK protein	25	4	-27.21	93.01	64.42	5	2	
4698548.3	Stress Response	-	Hfl operon	HflK protein	137	8	-22.40	91.53	55.87	15	2	
4698582.3	Stress Response	-	Hfl operon	HflK protein	170	12	-24.73	90.52	61.21	17	2	
4698562.3	Stress Response	-	Hfl operon	HflK protein	21	1	-24.67	93.50	59.43	4	1	
4698543.3	Stress Response	-	Hfl operon	HflK protein	18	2	-23.72	94.12	57.39	7	2	
4698563.3	Stress Response	-	Hfl operon	HflK protein	57	5	-31.35	95.08	68.95	6	2	
4698575.3	Stress Response	-	Hfl operon	HflK protein	60	4	-28.23	94.64	64.57	7	2	
4698570.3	Stress Response	-	Hfl operon	HflK protein	39	4	-22.13	93.40	54.69	9	2	
4698567.3	Stress Response	-	Hfl operon	HflK protein	6	1	-22.00	89.70	56.50	3	1	
4698542.3	Stress Response	-	Hfl operon	HflK protein	35	2	-23.20	90.71	58.46	8	2	
4698549.3	Stress Response	-	Hfl operon	HflK protein	74	11	-26.14	89.40	64.70	6	2	
4698546.3	Stress Response	-	Hfl operon	HflK protein	44	3	-24.48	91.13	60.77	7	1	
4698572.3	Stress Response	-	Hfl operon	HflK protein	49	1	-28.00	95.67	63.47	4	1	
4698573.3	Stress Response	-	Hfl operon	HflK protein	78	6	-30.01	95.03	66.95	6	2	
4698560.3	Stress Response	-	Hfl operon	HflK protein	133	4	-26.13	92.61	62.37	11	2	
4698553.3	Stress Response	-	Hfl operon	HflK protein	113	7	-26.57	94.69	61.55	9	2	
4698569.3	Stress Response	-	Hfl operon	HflK protein	130	10	-27.22	94.83	62.49	9	2	
4698577.3	Stress Response	-	Hfl operon	HflK protein	132	8	-25.78	92.12	62.20	16	2	
4698581.3	Stress Response	-	Hfl operon	HflK protein	68	9	-29.61	94.41	66.76	9	2	
4698574.3	Stress Response	-	Hfl operon	HflK protein	46	6	-24.43	91.35	60.89	8	2	
4698545.3	Stress Response	-	Hfl operon	HflK protein	6	2	-17.00	90.49	47.50	4	2	
4698579.3	Stress Response	-	Hfl operon	HflK protein	22	2	-25.73	93.92	60.41	6	2	
4698551.3	Stress Response	-	Hfl operon	HflK protein	169	5	-24.50	92.42	59.44	12	2	
4698571.3	Stress Response	-	Hfl operon	HflK protein	7	1	-24.57	93.53	58.29	3	1	
4698547.3	Stress Response	-	Hfl operon	HflK protein	73	10	-26.11	90.01	63.92	8	2	
4698578.3	Stress Response	-	Hfl operon	HflK protein	176	7	-25.41	92.16	61.29	10	2	
4698541.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	3	2	-18.67	100.00	46.33	2	1	
4698576.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	10	1	-24.50	98.70	57.50	4	1	
4698548.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	43	2	-21.36	95.18	53.66	11	2	
4698582.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	52	2	-20.92	94.87	52.71	12	2	
4698562.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	11	1	-22.44	97.39	55.11	5	1	
4698543.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	3	1	-25.00	98.39	58.67	3	1	
4698563.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	18	1	-19.14	97.08	49.14	8	1	
4698575.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	16	1	-21.67	98.81	53.00	5	1	
4698570.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	15	1	-19.54	95.24	50.69	9	1	
4698542.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	13	1	-17.92	94.60	48.38	7	1	
4698549.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	25	1	-21.44	91.32	56.04	6	1	
4698546.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	19	1	-22.89	96.44	56.33	10	1	
4698572.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	10	1	-21.44	97.78	53.78	3	1	
4698573.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	23	1	-22.19	98.58	54.38	4	1	
4698560.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	40	1	-18.24	96.39	48.14	11	1	
4698553.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	29	2	-21.64	98.44	53.04	9	1	
4698569.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	37	7	-26.62	98.16	62.06	9	2	
4698577.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	38	2	-19.63	95.61	50.76	13	2	
4698574.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	13	1	-18.27	93.14	49.27	6	1	
4698579.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	3	1	-23.67	100.00	55.67	3	1	
4698547.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	22	1	-20.68	93.24	53.77	5	1	
4698544.3	Stress Response	-	Hfl operon	RNA-binding protein Hfq	4	2	-14.75	99.51	40.00	3	1	
4698541.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	25	4	-21.29	82.41	59.61	7	2	
4698576.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	70	2	-23.19	85.43	61.71	13	1	
4698548.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	201	4	-18.68	86.35	53.82	28	1	
4698582.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	242	5	-18.48	85.76	52.98	32	1	
4698543.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	15	1	-24.07	82.09	64.87	9	1	
4698563.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	59	12	-21.95	83.48	60.48	11	2	
4698575.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	69	5	-21.88	80.85	61.60	16	2	
4698570.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	2	-20.67	85.88	55.92	11	1	
4698568.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	9	2	-12.55	78.08	44.45	7	1	
4698542.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	71	2	-17.30	86.73	51.38	16	1	
4698549.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	66	9	-22.83	85.07	61.61	11	2	
4698546.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	73	2	-18.57	84.65	53.92	19	1	
4698572.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	1	-22.56	83.60	61.71	13	1	
4698573.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	75	10	-22.14	81.12	63.09	13	2	
4698560.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	182	3	-19.06	84.06	55.26	24	1	
4698553.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	147	14	-19.96	86.97	55.08	20	2	
4698569.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	153	13	-19.62	85.25	55.74	21	2	
4698577.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	172	7	-19.80	85.36	55.92	14	1	
4698581.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	63	12	-23.44	84.29	62.97	10	2	
4698574.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	70	2	-21.07	85.54	57.47	11	2	
4698579.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	29	5	-22.88	83.18	62.69	8	2	
4698551.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	133	1	-18.32	85.08	53.36	15	1	
4698547.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	57	7	-22.26	85.66	59.90	9	2	
4698544.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	11	2	-20.15	79.08	59.77	8	1	
4698578.3	Stress Response	-	SigmaB stress responce regulation	Serine phosphatase RsbU, regulator of sigma subunit	200	1	-18.32	81.76	55.15	24	1	
4698541.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-25.00	98.39	62.00	1	1	
4698576.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-37.00	96.34	82.00	1	1	
4698548.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	3	2	-8.67	84.24	36.33	2	1	
4698582.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	6	2	-10.00	74.37	47.00	4	2	
4698563.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	4	3	-16.00	86.56	52.00	3	2	
4698542.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	5	3	-19.00	87.30	54.33	3	2	
4698549.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	6	5	-15.60	89.40	47.60	3	2	
4698565.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-21.00	96.08	51.00	1	1	
4698546.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-27.00	98.46	65.00	1	1	
4698572.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	4	3	-22.00	86.29	60.00	3	2	
4698573.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	2	1	-24.00	79.90	67.00	2	1	
4698560.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	4	1	-13.33	76.54	51.33	3	1	
4698553.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	7	4	-20.00	81.20	61.83	4	2	
4698569.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	8	6	-17.14	84.65	54.14	4	2	
4698577.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	3	1	-11.33	74.44	46.67	2	1	
4698581.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	8	7	-24.40	90.75	62.20	3	2	
4698574.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-36.00	97.56	82.00	1	1	
4698580.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-13.00	100.00	39.00	1	1	
4698551.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-9.00	96.97	33.00	1	1	
4698558.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	1	1	-38.00	96.34	82.00	1	1	
4698547.3	Stress Response	-	SigmaB stress responce regulation	anti sigma b factor antagonist RsbV	12	11	-19.88	93.05	53.38	3	2	
4698541.3	Stress Response	-	Universal stress protein family	Universal stress protein family	28	2	-22.68	93.01	56.60	6	1	
4698576.3	Stress Response	-	Universal stress protein family	Universal stress protein family	68	1	-23.79	91.35	59.48	9	1	
4698548.3	Stress Response	-	Universal stress protein family	Universal stress protein family	136	3	-19.54	91.41	51.24	16	1	
4698582.3	Stress Response	-	Universal stress protein family	Universal stress protein family	166	9	-21.51	90.87	55.82	16	2	
4698543.3	Stress Response	-	Universal stress protein family	Universal stress protein family	36	1	-20.47	78.07	59.92	9	1	
4698563.3	Stress Response	-	Universal stress protein family	Universal stress protein family	61	6	-24.07	92.17	58.70	7	1	
4698575.3	Stress Response	-	Universal stress protein family	Universal stress protein family	81	10	-20.89	90.20	54.18	13	2	
4698570.3	Stress Response	-	Universal stress protein family	Universal stress protein family	47	1	-20.73	88.29	55.80	9	1	
4698549.3	Stress Response	-	Universal stress protein family	Universal stress protein family	62	7	-24.40	91.22	61.00	8	2	
4698546.3	Stress Response	-	Universal stress protein family	Universal stress protein family	57	1	-18.26	91.62	48.87	12	1	
4698572.3	Stress Response	-	Universal stress protein family	Universal stress protein family	68	1	-24.17	92.44	59.85	9	1	
4698573.3	Stress Response	-	Universal stress protein family	Universal stress protein family	79	6	-20.18	90.83	53.16	11	1	
4698560.3	Stress Response	-	Universal stress protein family	Universal stress protein family	160	3	-22.46	90.06	57.58	14	1	
4698553.3	Stress Response	-	Universal stress protein family	Universal stress protein family	109	2	-21.18	92.58	54.61	9	1	
4698569.3	Stress Response	-	Universal stress protein family	Universal stress protein family	122	3	-21.68	92.51	55.14	12	1	
4698577.3	Stress Response	-	Universal stress protein family	Universal stress protein family	160	3	-22.03	91.11	56.19	14	1	
4698581.3	Stress Response	-	Universal stress protein family	Universal stress protein family	75	3	-22.67	92.78	56.33	7	1	
4698579.3	Stress Response	-	Universal stress protein family	Universal stress protein family	34	2	-23.13	91.57	57.84	8	1	
4698551.3	Stress Response	-	Universal stress protein family	Universal stress protein family	128	2	-22.13	92.02	56.24	12	1	
4698547.3	Stress Response	-	Universal stress protein family	Universal stress protein family	60	5	-23.27	90.44	58.47	10	1	
4698544.3	Stress Response	-	Universal stress protein family	Universal stress protein family	28	1	-17.18	80.03	53.11	8	1	
4698578.3	Stress Response	-	Universal stress protein family	Universal stress protein family	231	3	-22.14	88.69	58.08	13	1	
4698556.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	10	1	-25.67	95.58	58.22	5	1	
4698541.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	12	2	-11.67	96.34	34.78	6	1	
4698576.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	16	1	-15.13	94.92	40.33	6	1	
4698548.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	55	2	-16.03	92.30	43.82	13	2	
4698582.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	74	1	-14.12	93.21	40.38	13	1	
4698543.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	17	2	-17.69	90.21	47.44	8	2	
4698563.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	19	4	-16.78	94.09	43.50	9	3	
4698575.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	20	2	-19.29	95.70	47.82	9	2	
4698567.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	2	1	-13.00	100.00	36.50	2	1	
4698542.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	10	2	-16.20	96.21	42.20	7	1	
4698549.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	34	5	-21.87	91.33	54.37	9	2	
4698546.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	17	5	-17.41	94.76	46.00	11	2	
4698573.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	35	5	-19.92	96.19	48.52	10	2	
4698560.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	45	3	-19.61	95.59	48.50	13	2	
4698553.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	44	3	-14.00	97.34	38.19	8	2	
4698569.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	32	5	-22.81	97.83	52.62	9	3	
4698577.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	42	4	-18.45	93.05	47.88	11	2	
4698581.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	16	3	-16.25	93.33	43.56	7	2	
4698545.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	5	1	-20.75	86.00	54.50	3	1	
4698579.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	5	1	-17.40	94.25	44.80	4	1	
4698551.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	23	2	-12.70	95.58	36.30	9	2	
4698571.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	5	1	-17.80	96.39	45.20	4	1	
4698547.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	20	2	-14.84	91.48	43.11	7	2	
4698544.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspA	13	1	-18.27	89.28	49.00	5	1	
4698541.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	4	2	-18.00	87.88	49.75	3	1	
4698576.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	3	1	-32.50	83.74	83.00	2	1	
4698548.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	9	5	-20.44	88.85	54.89	4	1	
4698582.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	19	6	-18.77	84.94	53.15	6	1	
4698563.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	2	2	-23.00	100.00	53.00	1	1	
4698575.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	6	1	-22.20	80.87	62.00	5	1	
4698570.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	6	3	-13.60	94.39	40.20	3	1	
4698568.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	3	1	-18.00	88.35	48.67	3	1	
4698542.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	10	2	-22.88	82.28	63.38	6	1	
4698549.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	7	6	-19.45	83.24	55.27	4	1	
4698546.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	13	6	-17.55	87.30	49.55	4	1	
4698573.3	Stress Response	Cold shock	Cold shock, CspA family of proteins	Cold shock protein CspB	9	3	-24.00	85.75	63.67	4	1	
