metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698547.3	Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic Acid Degradation	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	27	20	-21.00	89.56	55.48	5	2	
4698545.3	Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic Acid Degradation	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	3	2	-26.00	87.44	66.00	2	1	
4698568.3	Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic Acid Degradation	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	4	2	-32.67	87.95	76.67	3	1	
4698548.3	Secondary Metabolism	Biologically active compounds in metazoan cell defence and differentiation	Quinolinic acid and its derivatives	Quinolinate synthetase (EC 2.5.1.72)	170	1	-24.13	95.86	56.69	18	1	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	370	3	-21.98	95.38	53.77	23	1	
4698581.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	81	3	-28.64	93.87	66.49	13	1	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	286	1	-22.09	95.68	53.73	20	1	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	98	1	-19.98	96.54	49.65	12	1	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	210	1	-24.42	92.94	59.50	19	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	82	10	-29.18	90.92	69.17	12	1	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	235	3	-21.83	95.57	53.80	20	1	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	93	2	-22.88	95.65	55.07	15	1	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	56	1	-25.29	87.84	64.33	14	1	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	81	1	-25.75	92.98	62.03	15	1	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	185	1	-23.38	95.46	56.03	17	1	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	244	2	-22.90	95.17	55.52	19	1	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	68	1	-26.72	94.91	62.48	13	1	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	60	4	-23.52	89.75	59.05	12	1	
4698541.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	25	1	-21.08	89.81	55.96	9	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	47	1	-25.51	88.03	66.41	8	1	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	41	1	-19.27	92.13	52.76	9	1	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	89	1	-19.44	91.82	52.39	14	1	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	134	1	-21.85	92.24	56.70	17	1	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	45	2	-22.70	87.77	60.58	8	1	
4698545.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	18	1	-23.33	81.51	64.72	8	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	168	1	-26.94	95.17	61.77	18	1	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	152	1	-25.55	95.07	59.10	17	1	
4698568.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	46	3	-24.03	89.32	59.43	11	1	
